STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,CONVERSION_TYPE,Conversion type,BASE_PER,Base period,PRICE_BASE,Price base
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ITA,Italy,A,Annual,RECYCLING,Recycling,PT_WST_TR,Percentage of treated waste,2012,,24.95046,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ITA,Italy,A,Annual,RECYCLING,Recycling,PT_WST_TR,Percentage of treated waste,2013,,25.70257,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ITA,Italy,A,Annual,RECYCLING,Recycling,PT_WST_TR,Percentage of treated waste,2014,,27.1344,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ITA,Italy,A,Annual,RECYCLING,Recycling,PT_WST_TR,Percentage of treated waste,2015,,28.91921,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ITA,Italy,A,Annual,RECYCLING,Recycling,PT_WST_TR,Percentage of treated waste,2016,,29.56455,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,RECYCLING,Recycling,T,Tonnes,1995,,13384,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,RECYCLING,Recycling,T,Tonnes,1996,,15043,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,RECYCLING,Recycling,T,Tonnes,1997,,16433,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,RECYCLING,Recycling,T,Tonnes,1998,,16528,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,RECYCLING,Recycling,T,Tonnes,1999,,19898,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,RECYCLING,Recycling,T,Tonnes,2000,,20144,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,RECYCLING,Recycling,T,Tonnes,2001,,19632,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,RECYCLING,Recycling,T,Tonnes,2002,,22015,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,RECYCLING,Recycling,T,Tonnes,2003,,21425,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,RECYCLING,Recycling,T,Tonnes,2004,,19587,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,RECYCLING,Recycling,T,Tonnes,2005,,20734,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,RECYCLING,Recycling,T,Tonnes,2006,,21195,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,RECYCLING,Recycling,T,Tonnes,2007,,22555,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,RECYCLING,Recycling,T,Tonnes,2008,,22752,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,RECYCLING,Recycling,T,Tonnes,2009,,22204,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,RECYCLING,Recycling,T,Tonnes,2010,,22476,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,RECYCLING,Recycling,T,Tonnes,2011,,23135,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,RECYCLING,Recycling,T,Tonnes,2012,,23596,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,RECYCLING,Recycling,T,Tonnes,2013,,23094,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,RECYCLING,Recycling,T,Tonnes,2014,,24302,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,RECYCLING,Recycling,T,Tonnes,2015,,25155,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,RECYCLING,Recycling,T,Tonnes,2016,,25435,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,RECYCLING,Recycling,T,Tonnes,1995,,23096,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,RECYCLING,Recycling,T,Tonnes,1996,,26359,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,RECYCLING,Recycling,T,Tonnes,1997,,29538,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,RECYCLING,Recycling,T,Tonnes,1998,,32132,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,RECYCLING,Recycling,T,Tonnes,1999,,36569,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,RECYCLING,Recycling,T,Tonnes,2000,,37518,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,RECYCLING,Recycling,T,Tonnes,2001,,39596,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,RECYCLING,Recycling,T,Tonnes,2002,,42967,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,RECYCLING,Recycling,T,Tonnes,2003,,43123,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,RECYCLING,Recycling,T,Tonnes,2004,,43447,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,RECYCLING,Recycling,T,Tonnes,2005,,45896,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,RECYCLING,Recycling,T,Tonnes,2006,,47437,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,RECYCLING,Recycling,T,Tonnes,2007,,51956,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,RECYCLING,Recycling,T,Tonnes,2008,,52758,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,RECYCLING,Recycling,T,Tonnes,2009,,54287,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,RECYCLING,Recycling,T,Tonnes,2010,,55328,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,RECYCLING,Recycling,T,Tonnes,2011,,56490,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,RECYCLING,Recycling,T,Tonnes,2012,,57519,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,RECYCLING,Recycling,T,Tonnes,2013,,56446,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,RECYCLING,Recycling,T,Tonnes,2014,,59395,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,RECYCLING,Recycling,T,Tonnes,2015,,62676,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,EU,European Union,A,Annual,RECYCLING,Recycling,T,Tonnes,2016,,64610,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ITA,Italy,A,Annual,COMPOST,Composting,T,Tonnes,1995,,315,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ITA,Italy,A,Annual,COMPOST,Composting,T,Tonnes,1996,,465,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ITA,Italy,A,Annual,COMPOST,Composting,T,Tonnes,1997,,604,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ITA,Italy,A,Annual,COMPOST,Composting,T,Tonnes,1998,,723,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ITA,Italy,A,Annual,COMPOST,Composting,T,Tonnes,1999,,841,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ITA,Italy,A,Annual,COMPOST,Composting,T,Tonnes,2000,,1237,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ITA,Italy,A,Annual,COMPOST,Composting,T,Tonnes,2001,,1727,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ITA,Italy,A,Annual,COMPOST,Composting,T,Tonnes,2002,,1696,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ITA,Italy,A,Annual,COMPOST,Composting,T,Tonnes,2003,,1796,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ITA,Italy,A,Annual,COMPOST,Composting,T,Tonnes,2004,,1958,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ITA,Italy,A,Annual,COMPOST,Composting,T,Tonnes,2005,,2185,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ITA,Italy,A,Annual,COMPOST,Composting,T,Tonnes,2006,,2433,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ITA,Italy,A,Annual,COMPOST,Composting,T,Tonnes,2007,,2599,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ITA,Italy,A,Annual,COMPOST,Composting,T,Tonnes,2008,,3106,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ITA,Italy,A,Annual,COMPOST,Composting,T,Tonnes,2009,,3490,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ITA,Italy,A,Annual,COMPOST,Composting,T,Tonnes,2010,,3943,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ITA,Italy,A,Annual,COMPOST,Composting,T,Tonnes,2011,,3980,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ITA,Italy,A,Annual,COMPOST,Composting,T,Tonnes,2012,,4339,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ITA,Italy,A,Annual,COMPOST,Composting,T,Tonnes,2013,,4319,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ITA,Italy,A,Annual,COMPOST,Composting,T,Tonnes,2014,,4865,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ITA,Italy,A,Annual,COMPOST,Composting,T,Tonnes,2015,,5203,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ITA,Italy,A,Annual,COMPOST,Composting,T,Tonnes,2016,,5721,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,COMPOST,Composting,T,Tonnes,1995,,8709,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,COMPOST,Composting,T,Tonnes,1996,,9897,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,COMPOST,Composting,T,Tonnes,1997,,10950,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,COMPOST,Composting,T,Tonnes,1998,,11920,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,COMPOST,Composting,T,Tonnes,1999,,13354,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,COMPOST,Composting,T,Tonnes,2000,,14923,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,COMPOST,Composting,T,Tonnes,2001,,15014,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,COMPOST,Composting,T,Tonnes,2002,,15186,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,COMPOST,Composting,T,Tonnes,2003,,17309,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,COMPOST,Composting,T,Tonnes,2004,,18570,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,COMPOST,Composting,T,Tonnes,2005,,18643,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,COMPOST,Composting,T,Tonnes,2006,,18851,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,COMPOST,Composting,T,Tonnes,2007,,19695,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,COMPOST,Composting,T,Tonnes,2008,,20049,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,COMPOST,Composting,T,Tonnes,2009,,18824,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,COMPOST,Composting,T,Tonnes,2010,,18298,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,COMPOST,Composting,T,Tonnes,2011,,18661,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,COMPOST,Composting,T,Tonnes,2012,,19350,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,COMPOST,Composting,T,Tonnes,2013,,20357,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,COMPOST,Composting,T,Tonnes,2014,,20883,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,COMPOST,Composting,T,Tonnes,2015,,21219,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,USA,United States,A,Annual,COMPOST,Composting,T,Tonnes,2016,,22779,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,COMPOST,Composting,PT_WST_TR,Percentage of treated waste,2007,,16.1,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,COMPOST,Composting,PT_WST_TR,Percentage of treated waste,2008,,16.71,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,COMPOST,Composting,PT_WST_TR,Percentage of treated waste,2009,,17.31,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,COMPOST,Composting,PT_WST_TR,Percentage of treated waste,2010,,16.85,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,COMPOST,Composting,PT_WST_TR,Percentage of treated waste,2011,,16.92,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,COMPOST,Composting,PT_WST_TR,Percentage of treated waste,2012,,17.81,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,COMPOST,Composting,PT_WST_TR,Percentage of treated waste,2013,,17.03147,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,COMPOST,Composting,PT_WST_TR,Percentage of treated waste,2014,,17.8897,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,COMPOST,Composting,PT_WST_TR,Percentage of treated waste,2015,,17.82319,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,COMPOST,Composting,PT_WST_TR,Percentage of treated waste,2016,,18.26709,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,RECYCLING,Recycling,PT_WST_TR,Percentage of treated waste,2007,,47.1,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,RECYCLING,Recycling,PT_WST_TR,Percentage of treated waste,2008,,47.04,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,RECYCLING,Recycling,PT_WST_TR,Percentage of treated waste,2009,,45.81,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,RECYCLING,Recycling,PT_WST_TR,Percentage of treated waste,2010,,45.65,,A,Normal value,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,RECYCLING,Recycling,PT_WST_TR,Percentage of treated waste,2011,,46.05,,A,Normal value,0,Units,1,One,,,,,,
